KEY,English,SChinese,TChinese,Japanese
LKCentaurusTitle,Centaurus,半人马座,半人馬座,ケンタウルス座
LKCentaurusLatin,the Centaur,Centaurus,Centaurus,Centaurus
LKCentaurusInfo,"Centaurus is a bright constellation in the southern sky. One of the largest constellations, Centaurus was included among the 48 constellations listed by the 2nd century astronomer Ptolemy, and it remains one of the 88 modern constellations. In Greek mythology, Centaurus represents a centaur; a creature that is half human, half horse (another constellation named after a centaur is one from the zodiac: Sagittarius). ",半人马座（Centaurus）是一个巨大的明亮星座，它拥有两颗一等大星，半人马座α星和半人马座β星。半人马座区域内有各种令人感兴趣的天体。天空中有两个半人半马的形象，半人马座是其中之一（另一个是人马座）。在希腊神话中，半人马是一种奔跑迅速，武艺高强的生物，形象可怕，举止粗鲁，好色贪杯。他们当中也有例外，例如半人马奇戎是多位希腊英雄的导师，当中包括阿斯克勒庇奥斯、忒修斯、阿基里斯、伊阿宋及海格力斯。,半人馬座（Centaurus）是一個巨大的明亮星座，它擁有兩顆一等大星，半人馬座α星和半人馬座β星。半人馬座區域內有各種令人感興趣的天體。天空中有兩個半人半馬的形象，半人馬座是其中之一（另一個是人馬座）。在希臘神話中，半人馬是一種奔跑迅速，武藝高強的生物，形象可怕，舉止粗魯，好色貪杯。他們當中也有例外，例如半人馬奇戎是多位希臘英雄的導師，當中包括阿斯克勒庇奧斯、忒修斯、阿基裏斯、伊阿宋及海格力斯。,ケンタウルス座は、トレミーの48星座の1つ。南天の明るい星座である。古代ギリシャでは、想像上の動物ケンタウロス (ラテン語読みでケンタウルス) とみなされた。ケンタウロスが由来の星座はほかにもいて座がある。これらの2つの星座はその由来からしばしば混同された。いて座は、ケイローンという名の、神の子たちを立派に育て上げたとされるケンタウロスで、ケンタウルス座は、ポロスという別のケンタウロスが由来だとされる。
LKCoronaAustralisTitle,Corona Australis,南冕座,南冕座,みなみのかんむり座
LKCoronaAustralisLatin,the Southern Crown,Corona Australis,Corona Australis,Corona Australis
LKCoronaAustralisInfo,"Corona Australis is a constellation in the Southern Celestial Hemisphere. Its Latin name means ""southern crown"", and it is the southern counterpart of Corona Borealis, the northern crown. The Ancient Greeks saw Corona Australis as a wreath rather than a crown and associated it with Sagittarius or Centaurus. ",南冕座（拉丁文名称为Corona Australis）是现代88个星座和托勒密定义的48个星座之一。每年6月30日子夜南冕座中心经过上中天。神话传说认为南冕座是从人马座头上掉落的皇冠。1932年，这个星座被国际天文联会从Corona Australis正式改命为Corona Austrina。然而旧名字Corona Australis仍然被广泛使用。,南冕座（拉丁文名稱為Corona Australis）是現代88個星座和托勒密定義的48個星座之一。每年6月30日子夜南冕座中心經過上中天。神話傳說認為南冕座是從人馬座頭上掉落的皇冠。1932年，這個星座被國際天文聯會從Corona Australis正式改命為Corona Austrina。然而舊名字Corona Australis仍然被廣泛使用。,みなみのかんむり座は、ディオニューソスが母セメレーを冥界から救い出したのちに天に置かれたものとする神話がある。ヒュギーヌスはこれをかんむり座に関する神話であるとしているが、二つの星座を混同していると考えられる。射手の冠、ケンタウルスの冠などと呼ばれることもあるが、これはすぐそばにいて座があることに由来する。
LKCorvusTitle,Corvus,乌鸦座,烏鴉座,からす座
LKCorvusLatin,the Crow,Corvus,Corvus,Corvus
LKCorvusInfo,"Corvus is a small constellation in the Southern Celestial Hemisphere. Its name means ""raven"" in Latin. One of the 48 constellations listed by the 2nd-century astronomer Ptolemy, it depicts a raven that has been associated with the god Apollo and is perched on the back of Hydra the water snake. ",乌鸦座是南天的一个小星座，现代88个星座和托勒密定义的48个星座之一。乌鸦座包含中国古代星座轸宿。在希腊神话中是为阿波罗取水的乌鸦。因为路上贪玩怠慢，而且取回了一条水蛇，而被阿波罗连杯子（巨爵座）和水蛇（长蛇座）扔到了天上。,烏鴉座是南天的一個小星座，現代88個星座和托勒密定義的48個星座之一。烏鴉座包含中國古代星座軫宿。在希臘神話中是為阿波羅取水的烏鴉。因為路上貪玩怠慢，而且取回了一條水蛇，而被阿波羅連杯子（巨爵座）和水蛇（長蛇座）扔到了天上。,からす座（烏座、Corvus）は、カラスはアポロンの使いの鳥であった。当時は真っ白できれいな鳥で、人の言葉を喋っていた。ところが、このカラスは、アポロンの恋人コローニスが別の男と密会しているという誤った情報をアポロンに伝えた。カラスは罰として真っ黒に染められ、天上に追放され、星座となった。
LKCraterTitle,Crater,巨爵座,巨爵座,コップ座
LKCraterLatin,the Cup,Crater,Crater,Crater
LKCraterInfo,"Crater is a constellation. Its name is Latin for cup, and in Greek mythology it is identified with the cup of the god Apollo. It was one of the 48 constellations listed by the 2nd century astronomer Ptolemy, and remains one of the 88 modern constellations. It is faint, with no star brighter than third magnitude.",巨爵座（拉丁文Crater的意思是杯子）是现代88星座和托勒密划分的48星座之一。在希腊神话中，太阳神阿波罗让一只乌鸦为他取水。乌鸦在路上懒惰的拖延，且在最终取得水后，带回一条水蛇作为一个借口。这个骗局被阿波罗看穿，把乌鸦、水杯和蛇一起扔到了天上。巨爵座、乌鸦座和长蛇座甚为接近。,巨爵座（拉丁文Crater的意思是杯子）是現代88星座和托勒密劃分的48星座之一。在希臘神話中，太陽神阿波羅讓一只烏鴉為他取水。烏鴉在路上懶惰的拖延，且在最終取得水後，帶回一條水蛇作為一個借口。這個騙局被阿波羅看穿，把烏鴉、水杯和蛇一起扔到了天上。巨爵座、烏鴉座和長蛇座甚為接近。,コップ座の神話はよく分からないが、このコップは小さなコップではなく、大きな杯であることが分かっている。一説によれば太陽神アポロンのゴブレットを表すと言われるが、酒の神ディオニュソスの所持品など他の説もある（古代メソポタミア神話の王ギルガメシュは水の神ともされ、コップが彼を象徴するという）。
LKCruxTitle,Crux,南十字座,南十字座,みなみじゅうじ座
LKCruxLatin,Southern Cross,Crux,Crux,Crux
LKCruxInfo,"Crux is a constellation located in the southern sky in a bright portion of the Milky Way. It is among the most easily distinguished constellations, as none of its four main stars has an apparent visual magnitude greater than +2.8. Its name is Latin for cross, and it is dominated by a cross-shaped or kite-like asterism that is commonly known as the Southern Cross.",南十字座或称十字架座，位于半人马座和苍蝇座之间，是全天88个星座中最小，但最有特色的一个。它的英文名称源自拉丁文的十字，它的造型就以十字形为主，在北回归线以南的地方皆可看到整个星座，因此被称为南十字，以与北十字（天鹅座的中心部分）有所区别。南十字座主要的特征是由四颗恒星构成的十字形，它对南半球的文化有显著的影响。,南十字座或稱十字架座，位於半人馬座和蒼蠅座之間，是全天88個星座中最小，但最有特色的一個。它的英文名稱源自拉丁文的十字，它的造型就以十字形為主，在北回歸線以南的地方皆可看到整個星座，因此被稱為南十字，以與北十字（天鵝座的中心部分）有所區別。南十字座主要的特征是由四顆恒星構成的十字形，它對南半球的文化有顯著的影響。,みなみじゅうじ座（南十字座）（Crux）は、南天の星座の1つ。全天88星座の中で最も小さい。南十字星（みなみじゅうじせい）、または英語での通称Southern Crossとしても知られる。この通称は、はくちょう座の中心部の別名『北十字星』に対応して付けられたもの。ただし、小さい上に各星の明るさがあまり揃っていないこともあって、近くにある『ニセ十字』と間違えられることも多い。
LKCygnusTitle,Cygnus,天鹅座,天鵝座,はくちょう座
LKCygnusLatin,the Swan,Cygnus,Cygnus,Cygnus
LKCygnusInfo,"In Greek mythology, Cygnus has been identified with several different legendary swans. Zeus disguised himself as a swan to seduce Leda, Spartan king Tyndareus's wife, who gave birth to the Gemini, Helen of Troy and Clytemnestra; Orpheus was transformed into a swan after his murder, and was said to have been placed in the sky next to his lyre (Lyra); and the King Cygnus was transformed into a swan.",天鹅座（白鸟座、Cygnus）是北天星座之一。天鹅座的中心部分别名北十字星。传说，天神宙斯经过雅典北面之拉姆诺斯（Rhamnus），看见复仇女神涅墨西斯而一见钟情，而涅墨西斯为避开宙斯，变身为不同的动物逃走，先循河道再转陆路，最后变成天鹅逃走，但经过多番追逐后，仍未能摆脱宙斯的追赶，终被祂化身成的天鹅逮住。,天鵝座（白鳥座、Cygnus）是北天星座之一。天鵝座的中心部分別名北十字星。傳說，天神宙斯經過雅典北面之拉姆諾斯（Rhamnus），看見復仇女神涅墨西斯而一見鐘情，而涅墨西斯為避開宙斯，變身為不同的動物逃走，先循河道再轉陸路，最後變成天鵝逃走，但經過多番追逐後，仍未能擺脫宙斯的追趕，終被祂化身成的天鵝逮住。,はくちょう座（白鳥座）は、北天の有名な星座の1つである。この星座は天の川の上に翼を広げ、北から南に向けて飛ぶ形をしている。日本では夏の代表的な星座の一つである。十字の形に星が並んでいることから、北十字星やノーザンクロスと呼ばれる。南十字星と対応した関係でも関連付けられている。キリスト教ではこの星座を、キリストの磔の十字架と重ねて考えることがある。
LKHerculesTitle,Hercules,武仙座,武仙座,ヘルクレス座
LKHerculesLatin,Heracles,Hercules,Hercules,Hercules
LKHerculesInfo,"Hercules is a constellation named after Hercules, the Roman mythological hero adapted from the Greek hero Heracles. Hercules was one of the 48 constellations listed by the 2nd century astronomer Ptolemy, and it remains one of the 88 modern constellations today. It is the fifth largest of the modern constellations.",武仙座（拉丁语名称为Hercules）是依据罗马神话的英雄海格力斯命名的一个星座，而其源头是希腊神话的英雄赫拉克勒斯。武仙座是二世纪天文学家托勒密列出的48星座之一，它今天仍然是88 现代星座之一。在希腊神话，海格力斯接受迈锡尼国王尤里斯修斯的命令，执行十二项艰难的任务。,武仙座（拉丁語名稱為Hercules）是依據羅馬神話的英雄海格力斯命名的一個星座，而其源頭是希臘神話的英雄赫拉克勒斯。武仙座是二世紀天文學家托勒密列出的48星座之一，它今天仍然是88 現代星座之一。在希臘神話，海格力斯接受邁錫尼國王尤裏斯修斯的命令，執行十二項艱難的任務。,ヘルクレス座は、ギリシア神話に登場する勇者ヘラクレスにちなむ。ただし、星座名は「ヘルクレス座」と綴ることに注意する必要がある。勇者ヘラクレス(ヘルクレス座)は、大神ゼウスが王女アルクメーネーとの間にもうけた子で、勇者でありながら、その後もヘラに生活の邪魔をされ失敗続きだったが、12の冒険を成し遂げ、神となり星座の仲間入りをした。
LKHydraTitle,Hydra,长蛇座,長蛇座,うみへび座
LKHydraLatin,the Sea Serpent,Hydra,Hydra,Hydra
LKHydraInfo,"Hydra is the largest of the 88 modern constellations. Its southern end abuts Libra and Centaurus and its northern end borders Cancer. It has a long history, having been included among the 48 constellations listed by the 2nd century astronomer Ptolemy. It is commonly represented as a water snake. It should not be confused with the similarly named constellation of Hydrus.",长蛇座 是现代88星座中最大的一个，形状像一条弯曲的长蛇。在希腊神话中为太阳神阿波罗取水的乌鸦（乌鸦座）路上怠慢，而且取回了一条水蛇。阿波罗看穿了这个骗局，把乌鸦、水杯（巨爵座）和水蛇（长蛇座）扔到了天上。这些天区地带在古代又被称为“海”。又一说这是神话英雄赫拉克勒斯杀死的九头蛇（海德拉），为前者的十二项英雄伟绩之一。,長蛇座 是現代88星座中最大的一個，形狀像一條彎曲的長蛇。在希臘神話中為太陽神阿波羅取水的烏鴉（烏鴉座）路上怠慢，而且取回了一條水蛇。阿波羅看穿了這個騙局，把烏鴉、水杯（巨爵座）和水蛇（長蛇座）扔到了天上。這些天區地帶在古代又被稱為“海”。又一說這是神話英雄赫拉克勒斯殺死的九頭蛇（海德拉），為前者的十二項英雄偉績之一。,うみへび座（海蛇座）は、勇者ヘーラクレースの12の冒険のうち、2番目がこの怪物ヒュドラー退治であった。この怪物は、9つの首を持ち、そのうちの1つは不死であった。また首を切ればすぐに新しい首が2つ生えてくるため、ヘーラクレースは苦戦した。彼は従者のイオラオスを呼び、切り口に火を当てて焼き、新しい首が生えないようにした。そして、不死の首は大きな岩の下敷きにしてようやく退治した。
LKLupusTitle,Lupus,天狼座,天狼座,おおかみ座
LKLupusLatin,the Wolf,Lupus,Lupus,Lupus
LKLupusInfo,"Lupus is probably based on the Babylonian figure known as the Mad Dog. This was a strange hybrid creature that combined the head and torso of a man with the legs and tail of a lion It is often found in association with the sun god and another mythical being called the Bison-man, which is supposedly related to the Greek constellation of Centaurus.",天狼座，是现代88星座之一，也是托勒密的48星座之一。有时候说它代表希腊神话中的国王Lycaon。托勒密将代表物设定成狼。希腊天文学家喜帕恰斯在前200年左右把它从半人马座中分出来，称为“兽”。另外还被和附近的天箭座、半人马座一起被认为是被神话英雄海格力斯杀死的“厄律曼托斯山上的野猪”。,天狼座，是現代88星座之一，也是托勒密的48星座之一。有時候說它代表希臘神話中的國王Lycaon。托勒密將代表物設定成狼。希臘天文學家喜帕恰斯在前200年左右把它從半人馬座中分出來，稱為“獸”。另外還被和附近的天箭座、半人馬座一起被認為是被神話英雄海格力斯殺死的“厄律曼托斯山上的野豬”。,古代メソポタミアでは、狂犬 (the Mad Dog) またはカバ男と現在呼ばれる人頭獣身の姿が描かれ、バイソンマン（現在のケンタウルス座）と対を成すとされた。特徴的なギリシャ神話はない。アルカディア王リュカオンにこの星座に関する神話がある。これによると、神との宴に人肉を供したリュカオンが大神ゼウスにより狼に変えられた姿だという。
LKLyraTitle,Lyra,天琴座,天琴座,こと座
LKLyraLatin,the Lyre,Lyra,Lyra,Lyra
LKLyraInfo,"In Greek mythology, Lyra represents the lyre of Orpheus. Made by Hermes from a tortoise shell, given to Apollo as a bargain, it was said to be the first lyre ever produced. Orpheus's music was said to be so great that even inanimate objects such as trees, streams, and rocks could be charmed. ",天琴座本身代表的就是由希腊神赫密士创造的乐器。赫密士把这个竖琴送给阿波罗，阿波罗再将其转送予俄耳甫斯（奥菲斯）。相传奥菲斯弹得一手好琴，琴声之悠扬，连山川鸟兽都为之动容。天神宙斯将他的七弦琴移置天界成为星座，供后人追念。,天琴座本身代表的就是由希臘神赫密士創造的樂器。赫密士把這個豎琴送給阿波羅，阿波羅再將其轉送予俄耳甫斯（奧菲斯）。相傳奧菲斯彈得一手好琴，琴聲之悠揚，連山川鳥獸都為之動容。天神宙斯將他的七弦琴移置天界成為星座，供後人追念。,発明の神ヘルメースがライアーを発明し、アポローンが譲り受けて弾いた。この琴はアポローンの息子オルペウスの物となり、オルペウスは有名な音楽家になった。オルペウス死んだ後、琴はそのまま川を流れていたが、ゼウスが拾い、星座とした。
LKSagittaTitle,Sagitta,天箭座,天箭座,や座
LKSagittaLatin,the Arrow,Sagitta,Sagitta,Sagitta
LKSagittaInfo,"In ancient Greece, Sagitta was regarded as the weapon that Hercules used to kill the eagle (Aquila) of Jove that perpetually gnawed Prometheus' liver. The Arrow is located beyond the north border of Aquila, the Eagle. 
Eratosthenes claimed it as the arrow with which Apollo exterminated the Cyclopes.",天箭座是全天第三小的星座。传说普罗米修斯从天界盗火授人，触怒主神宙斯，遂把他以锁链绑于高加索山悬崖上，每天都派一只鹰来啄食他的肝脏，又让他的肝脏重新愈合，天天如是。直至赫拉克勒斯用箭射死那头鹰，将普罗米修斯释放。也有神话故事提到，它是小爱神邱比特的箭，或是人马座射向天蝎座的箭。,天箭座是全天第三小的星座。傳說普羅米修斯從天界盜火授人，觸怒主神宙斯，遂把他以鎖鏈綁於高加索山懸崖上，每天都派一只鷹來啄食他的肝臟，又讓他的肝臟重新愈合，天天如是。直至赫拉克勒斯用箭射死那頭鷹，將普羅米修斯釋放。也有神話故事提到，它是小愛神邱比特的箭，或是人馬座射向天蠍座的箭。,や座のギリシャ神話は、毎日鷲(わし座)に肝臓をついばまれているプロメーテウスを見たヘーラクレース(ヘルクレス座)が、鷲を殺した矢であるとした。ゲルマニクスは、ゼウスをガニュメーデースに夢中にさせた、愛の神エロースの矢であるとした。エロースの矢は、当たった者を恋の虜にさせる力があるという。
LKScutumTitle,Scutum,盾牌座,盾牌座,たて座
LKScutumLatin,the Shield,Scutum,Scutum,Scutum
LKScutumInfo,"Scutum is a small constellation introduced in the seventeenth century. Its name is Latin for shield.Scutum was named in 1684 by Polish astronomer Johannes Hevelius, who originally named it Scutum Sobiescianum (Shield of Sobieski) to commemorate the victory of the Christian forces led by Polish King John III Sobieski (Jan III Sobieski) in the Battle of Vienna in 1683. Later, the name was shortened to Scutum.","盾牌座，Scutum，（拉丁文""盾""）是现代88星座中的一个小星座。它被几个大星座包围，包括天鹰座、人马座及巨蛇座。盾牌座并无有关之神话故事，这星座代表了波兰国王约翰三世的""扬尼那纹章""。其名字和后发座一样和真实的历史人物有关。原来的名字Scutum Sobiescianum（苏比斯基之盾）是赫维留在1683年后期为了纪念维也纳保卫战中带领基督教军队的的波兰英雄和国王约翰三世而起的。盾牌座包含中国星官：天弁。","盾牌座，Scutum，（拉丁文""盾""）是現代88星座中的一個小星座。它被幾個大星座包圍，包括天鷹座、人馬座及巨蛇座。盾牌座並無有關之神話故事，這星座代表了波蘭國王約翰三世的""揚尼那紋章""。其名字和後發座一樣和真實的歷史人物有關。原來的名字Scutum Sobiescianum（蘇比斯基之盾）是赫維留在1683年後期為了紀念維也納保衛戰中帶領基督教軍隊的的波蘭英雄和國王約翰三世而起的。盾牌座包含中國星官：天弁。",たて座（楯座、Scutum）は、1684年に「ソビエスキのたて座」 Scutum Sobiescianum としてヨハネス?ヘヴェリウスが制定した。これは、1679年に焼失したヘヴェリウスの観測施設の再建に協力したポーランド王ヤン三世ソビエスキを記念したものである。
LKSerpensTitle,Serpens,巨蛇座,巨蛇座,へび座
LKSerpensLatin,the Snake,Serpens,Serpens,Serpens
LKSerpensInfo,"In Greek mythology, Serpens represents a snake held by the healer Asclepius. Represented in the sky by the constellation Ophiuchus, Asclepius once killed a snake, but the animal was subsequently resurrected after a second snake placed a revival herb on it before its death. ",巨蛇座是现代88个星座和托勒密定义的48个星座之一。分成两部分：“蛇头”（Serpens Caput）和“蛇尾”（Serpens Cauda），蛇夫座位于两部分中间。巨蛇座为蛇夫座所控之蛇，两个星座都被认为和医药有关。包含中国古代星座：天市右垣、天乳、列肆、天市、左垣、市楼。,巨蛇座是現代88個星座和托勒密定義的48個星座之一。分成兩部分：“蛇頭”（Serpens Caput）和“蛇尾”（Serpens Cauda），蛇夫座位於兩部分中間。巨蛇座為蛇夫座所控之蛇，兩個星座都被認為和醫藥有關。包含中國古代星座：天市右垣、天乳、列肆、天市、左垣、市樓。,へび座（蛇座、Serpens）は、ギリシア神話で、アスクレーピオスは立派な医師になった。蛇を持っているのは、蛇によって薬草の効用を知ったアスクレーピオスが自分のシンボルにしたからだという。また、アスクレーピオスが蛇毒を薬に使ったからだともいう。その後、この蛇は空に上がれ、へび座になった。
LKSextansTitle,Sextans,六分仪座,六分儀座,ろくぶんぎ座
LKSextansLatin,the Sextant,Sextans,Sextans,Sextans
LKSextansInfo,"Sextans is a minor equatorial constellation which was introduced in 1687 by Johannes Hevelius. Its name is Latin for the astronomical sextant, an instrument that Hevelius made frequent use of in his observations.","六分仪座是17世纪由约翰·赫维留创立的一个南天小星座。最亮的星（六分仪座α）视星等4.49。包含好几对双星系统：六分仪座γ, 六分仪座35和六分仪座40，另外还有几个变星。代表着赫维留经常用的测量仪器“六分仪”。","六分儀座是17世紀由約翰·赫維留創立的一個南天小星座。最亮的星（六分儀座α）視星等4.49。包含好幾對雙星系統：六分儀座γ, 六分儀座35和六分儀座40，另外還有幾個變星。代表著赫維留經常用的測量儀器“六分儀”。",ろくぶんぎ座（六分儀座、Sextans）は、1687年にヨハネス?ヘヴェリウスによって設定された。ヘヴェリウスは、天体の観測に天体望遠鏡を用いず、肉眼での天体観測に六分儀を愛用していた。
LKTriangulumAustraleTitle,Triangulum Australe,南三角座,南三角座,みなみのさんかく座
LKTriangulumAustraleLatin,the Southern Triangle,Triangulum Australe,Triangulum Australe,Triangulum Australe
LKTriangulumAustraleInfo,"Triangulum Australe is a small constellation in the far Southern Celestial Hemisphere. Its name is Latin for ""the southern triangle"", which distinguishes it from Triangulum in the northern sky and is derived from the almost equilateral pattern of its three brightest stars. ",1603年，拜尔在他的《恒星志》中包括了这个远南天的小星座。它的主要星在太阳的两个最近的邻居-半人马座α和半人马β星旁边形成了一个大致等边的三角形。,1603年，拜爾在他的《恒星誌》中包括了這個遠南天的小星座。它的主要星在太陽的兩個最近的鄰居-半人馬座α和半人馬β星旁邊形成了一個大致等邊的三角形。,みなみのさんかく座（南の三角座、Triangulum Australe）は、南天の星座の1つ。名前に三角のつく星座には、他にさんかく座がある。
LKVulpeculaTitle,Vulpecula,狐狸座,狐狸座,こぎつね座
LKVulpeculaLatin,the Fox,Vulpecula,Vulpecula,Vulpecula
LKVulpeculaInfo,"Vulpecula is a faint constellation in the northern sky. Its name is Latin for ""little fox"".In the late 17th century, the astronomer Johannes Hevelius created Vulpecula. It was originally known as Vulpecula cum ansere or Vulpecula et Anser (""the little fox and the goose""), and was illustrated with a goose in the jaws of a fox.",狐狸座（Vulpecula）是一个位于北天球的模糊星座，设立于17世纪。这个微弱的星座位于银河一个明亮的区域，因此更加难以观测。1660年，波兰天文学家赫维留斯感觉这里应该设立一个星座。尽管这个区域看起来很不显眼，但使用双筒望远镜或小型望远镜可以发现这是一个有趣的天区。,狐貍座（Vulpecula）是一個位於北天球的模糊星座，設立於17世紀。這個微弱的星座位於銀河一個明亮的區域，因此更加難以觀測。1660年，波蘭天文學家赫維留斯感覺這裏應該設立一個星座。盡管這個區域看起來很不顯眼，但使用雙筒望遠鏡或小型望遠鏡可以發現這是一個有趣的天區。,こぎつね座（小狐座、Vulpecula）は、星座の1つ。こと座のベガ、はくちょう座のデネブ、わし座のアルタイルから形作られる夏の大三角の真ん中にある、目立たない星座である。この星座は、1687年に、ポーランドの天文学者ヨハネス?ヘヴェリウスによって設定された[2]。
LKCanisMajorTitle,Canis Major,大犬座,大犬座,おおいぬ座
LKCanisMajorLatin,the Great Dog,Canis Major,Canis Major,Canis Major
LKCanisMajorInfo,"In Greek Mythology, Canis Major represented the dog Laelaps, a gift from Zeus to Europa; or sometimes the hound of Procris, Diana's nymph; or the one given by Aurora to Cephalus, so famed for its speed that Zeus elevated it to the sky.It was also considered to represent one of Orion's hunting dogs, pursuing Lepus the Hare or helping Orion fight Taurus the Bull; and is referred to in this way by Aratos, Homer and Hesiod. ",大犬座中的天狼星是夜空中最亮的恒星。大犬座名为莱拉普斯（Laelaps），据称能捉到世上所有的猎物，它曾有无数主人，其一是雅典皇埃瑞克修斯（Erechtheus）之女、克法洛斯（Cephalus）之妻——普罗克里斯（Procris），后来，克法洛斯将它送到忒拜（Thebe）郊外，因为那里住着一只永远都不会被捉到的狐狸，为了解决这似是而非的事情，宙斯将它们变成石头，并将莱拉普斯升上天空。,大犬座中的天狼星是夜空中最亮的恒星。大犬座名為萊拉普斯（Laelaps），據稱能捉到世上所有的獵物，它曾有無數主人，其一是雅典皇埃瑞克修斯（Erechtheus）之女、克法洛斯（Cephalus）之妻——普羅克裏斯（Procris），後來，克法洛斯將它送到忒拜（Thebe）郊外，因為那裏住著一只永遠都不會被捉到的狐貍，為了解決這似是而非的事情，宙斯將它們變成石頭，並將萊拉普斯升上天空。,神犬ライラプスに結び付けている。ライラプスは、元々ヘーパイストスがゼウスのために作った、必ず獲物を捕まえる力を持つ犬であった。アムピトリュオーンは狐を退治するためにライラプスを持つケパロスを頼った。この牝の狐は誰にも捕まらないという運命にあったため、牝狐は逃げきることができず、ライラプスも牝狐を捕まえることができず、延々と追いかけ続けた。これを見たゼウスは、両者を石に変え、ライラプスは空に上げておおいぬ座とした。
LKCanisMinorTitle,Canis Minor,小犬座,小犬座,こいぬ座
LKCanisMinorLatin,the Lesser Dog,Canis Minor,Canis Minor,Canis Minor
LKCanisMinorInfo," In Greek mythology, Canis Minor was sometimes connected with the Teumessian Fox, a beast turned into stone with its hunter, Laelaps, by Zeus, who placed them in heaven as Canis Major and Canis Minor.",小犬座属于现代八十八现代星座，也是托勒密48星座之一。据说象征着猎户座的猎犬之一，另一条猎犬是大犬座。小犬座包含中国古代的南河、水位星座。,小犬座屬於現代八十八現代星座，也是托勒密48星座之一。據說象征著獵戶座的獵犬之一，另一條獵犬是大犬座。小犬座包含中國古代的南河、水位星座。,ヒュギーヌスが伝えるアッティカ地方に伝わる神話では、ディオニューソスからブドウとワインの製法を教わったイーカリオスの飼い犬マイラであるとされる
LKLepusTitle,Lepus,天兔座,天兔座,うさぎ座
LKLepusLatin,the Hare,Lepus,Lepus,Lepus
LKLepusInfo,"Lepus is located below the constellation Orion (the hunter), and is sometimes represented as a hare being chased by Orion or, alternatively, by Orion's hunting dogs.",天兔座（拉丁文lepus，兔子）是猎户座南边的一个星座，可能代表着猎人（猎户座）追逐的兔子。是托勒密划分的48星座之一，也是现代88星座之一。包含中国古代星座：参宿的屏，军井，厕。,天兔座（拉丁文lepus，兔子）是獵戶座南邊的一個星座，可能代表著獵人（獵戶座）追逐的兔子。是托勒密劃分的48星座之一，也是現代88星座之一。包含中國古代星座：參宿的屏，軍井，廁。,うさぎ座（兎座、Lepus）は、オリオン座の南に位置している星座、トレミーの48星座の1つ。アラトスはその詩の中で、オリオンの足元で大犬に追われるウサギについて述べている。
LKMonocerosTitle,Monoceros,独角兽座,獨角獸座,いっかくじゅう座
LKMonocerosLatin,the Unicorn,Monoceros,Monoceros,Monoceros
LKMonocerosInfo,"Monoceros is a faint constellation on the celestial equator. Its name is Greek for unicorn. Its definition is attributed to the 17th-century Dutch cartographer Petrus Plancius. It is bordered by Orion to the west, Gemini to the north, Canis Major to the south and Hydra to the east. ",独角兽座是在天球赤道上的一个黯淡星座，它的名字在希腊的意思是独角兽。它是由17世纪的荷兰的制图员普朗修斯（Plancius）所创建的星座。中国的星官称为四渎、阙邱、和外厨，它们都在独角兽座的边界内。,獨角獸座是在天球赤道上的一個黯淡星座，它的名字在希臘的意思是獨角獸。它是由17世紀的荷蘭的制圖員普朗修斯（Plancius）所創建的星座。中國的星官稱為四瀆、闕邱、和外廚，它們都在獨角獸座的邊界內。,いっかくじゅう座（一角獣座、Monoceros）は、日本では冬に南の空に見える。この星座は、オランダの神学者で地図製作者のペトルスプランシウスによって創案された。プランシウスは1613年に作成した天球儀に Monoceros Unicornis という名前で星座を描いていた。
LKOrionTitle,Orion,猎户座,獵戶座,オリオン座
LKOrionLatin,"Orion, the Hunter",Orion,Orion,Orion
LKOrionInfo,"Orion is a prominent constellation located on the celestial equator and visible throughout the world. It is one of the most conspicuous and recognizable constellations in the night sky.　It was named after Orion, a hunter in Greek mythology. Its brightest stars are Rigel and Betelgeuse, a blue-white and a red supergiant, respectively.",猎户座（Orion）是一个非常显著的星座，也许是夜空中最出名的一个。全世界的人都能看到它那些分布在天赤道上耀眼的星，也是各地人都认得的星座，也因此猎户座一直有星座之王的美誉，形如猎人俄里翁站在波江座的河岸，身旁有他的两头猎犬大犬座和小犬座，与他一起追逐著金牛座。一些其他的猎物如天兔座都在他的附近。,獵戶座（Orion）是一個非常顯著的星座，也許是夜空中最出名的一個。全世界的人都能看到它那些分布在天赤道上耀眼的星，也是各地人都認得的星座，也因此獵戶座一直有星座之王的美譽，形如獵人俄裏翁站在波江座的河岸，身旁有他的兩頭獵犬大犬座和小犬座，與他一起追逐著金牛座。一些其他的獵物如天兔座都在他的附近。,オリオン座（Orion）は、トレミーの48星座の1つ。ギリシャ神話における登場人物オリオンを題材とした星座。天の赤道上にあり、おうし座の東にある星座。中央に三つ星が並んでいるのが目印。明るい星が多いため、特に有名な星座であり、しばしば文学作品などにも登場。毛利氏など大江氏族が使用した家紋である「一文字に三つ星」の三つ星が、このオリオンのベルトの三つ星を表しておる。
LKAndromedaTitle,Andromeda,仙女座,仙女座,アンドロメダ座
LKAndromedaLatin,"Andromeda, the Chained Woman",Andromeda,Andromeda,Andromeda
